id	entityids	type	filename	url
163129	{RxNorm:9524}	DRUG_RESOURCE	sulfasalazine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sulfasalazine-Drug_Resource_Mappings.xlsx
163051	{RxNorm:2054023}	DRUG_RESOURCE	tafenoquine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tafenoquine-Drug_Resource_Mappings.xlsx
163003	{MedDRA:10037794}	DRUG_RESOURCE	radiotherapy-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/radiotherapy-Drug_Resource_Mappings.xlsx
162953	{RxNorm:42463}	DRUG_RESOURCE	pravastatin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/pravastatin-Drug_Resource_Mappings.xlsx
162943	{RxNorm:8787}	DRUG_RESOURCE	propranolol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/propranolol-Drug_Resource_Mappings.xlsx
162863	{RxNorm:6572}	DRUG_RESOURCE	mafenide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/mafenide-Drug_Resource_Mappings.xlsx
163045	{RxNorm:253453}	DRUG_RESOURCE	peginterferon alfa-2b-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/peginterferon%20alfa-2b-Drug_Resource_Mappings.xlsx
163037	{RxNorm:32592}	DRUG_RESOURCE	oxaliplatin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/oxaliplatin-Drug_Resource_Mappings.xlsx
162991	{RxNorm:6878}	DRUG_RESOURCE	methylene blue-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/methylene%20blue-Drug_Resource_Mappings.xlsx
163009	{RxNorm:72236}	DRUG_RESOURCE	fosphenytoin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/fosphenytoin-Drug_Resource_Mappings.xlsx
162893	{RxNorm:4637}	DRUG_RESOURCE	galantamine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/galantamine-Drug_Resource_Mappings.xlsx
162939	{RxNorm:7258}	DRUG_RESOURCE	naproxen-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/naproxen-Drug_Resource_Mappings.xlsx
163113	{RxNorm:2556}	DRUG_RESOURCE	citalopram-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/citalopram-Drug_Resource_Mappings.xlsx
163081	{RxNorm:2121085}	DRUG_RESOURCE	siponimod-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/siponimod-Drug_Resource_Mappings.xlsx
163059	{RxNorm:1455099}	DRUG_RESOURCE	vortioxetine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/vortioxetine-Drug_Resource_Mappings.xlsx
162979	{RxNorm:9071}	DRUG_RESOURCE	quinine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/quinine-Drug_Resource_Mappings.xlsx
162745	{RxNorm:3289}	DRUG_RESOURCE	dextromethorphan-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dextromethorphan-Drug_Resource_Mappings.xlsx
163007	{RxNorm:7243}	DRUG_RESOURCE	naltrexone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/naltrexone-Drug_Resource_Mappings.xlsx
163095	{RxNorm:10689}	DRUG_RESOURCE	tramadol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tramadol-Drug_Resource_Mappings.xlsx
163033	{RxNorm:53654}	DRUG_RESOURCE	nevirapine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/nevirapine-Drug_Resource_Mappings.xlsx
162973	{RxNorm:7454}	DRUG_RESOURCE	nitrofurantoin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/nitrofurantoin-Drug_Resource_Mappings.xlsx
162987	{RxNorm:84108}	DRUG_RESOURCE	rosiglitazone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/rosiglitazone-Drug_Resource_Mappings.xlsx
2458367	{RxNorm:3639}	RECOMMENDATION	doxorubicin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/doxorubicin%20recommendation.xlsx
162935	{RxNorm:8886}	DRUG_RESOURCE	protriptyline-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/protriptyline-Drug_Resource_Mappings.xlsx
163093	{RxNorm:2597}	DRUG_RESOURCE	clomipramine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/clomipramine-Drug_Resource_Mappings.xlsx
163163	{RxNorm:37790}	DRUG_RESOURCE	tenoxicam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tenoxicam-Drug_Resource_Mappings.xlsx
163137	{RxNorm:190521}	DRUG_RESOURCE	abacavir-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/abacavir-Drug_Resource_Mappings.xlsx
163259	{RxNorm:8700}	DRUG_RESOURCE	procainamide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/procainamide-Drug_Resource_Mappings.xlsx
163143	{RxNorm:321988}	DRUG_RESOURCE	escitalopram-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/escitalopram-Drug_Resource_Mappings.xlsx
163255	{RxNorm:31555}	DRUG_RESOURCE	nebivolol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/nebivolol-Drug_Resource_Mappings.xlsx
163103	{MeSH:D013449}	DRUG_RESOURCE	sulfonamides-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sulfonamides-Drug_Resource_Mappings.xlsx
163251	{RxNorm:328134}	DRUG_RESOURCE	gefitinib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/gefitinib-Drug_Resource_Mappings.xlsx
163159	{RxNorm:10324}	DRUG_RESOURCE	tamoxifen-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tamoxifen-Drug_Resource_Mappings.xlsx
163277	{RxNorm:725}	DRUG_RESOURCE	amphetamine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/amphetamine-Drug_Resource_Mappings.xlsx
163203	{RxNorm:6026}	DRUG_RESOURCE	isoflurane-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/isoflurane-Drug_Resource_Mappings.xlsx
163067	{RxNorm:35302}	DRUG_RESOURCE	sirolimus-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sirolimus-Drug_Resource_Mappings.xlsx
162813	{RxNorm:83367}	DRUG_RESOURCE	atorvastatin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/atorvastatin-Drug_Resource_Mappings.xlsx
163139	{RxNorm:519}	DRUG_RESOURCE	allopurinol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/allopurinol-Drug_Resource_Mappings.xlsx
163195	{RxNorm:3247}	DRUG_RESOURCE	desipramine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/desipramine-Drug_Resource_Mappings.xlsx
163245	{RxNorm:2392230}	DRUG_RESOURCE	oliceridine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/oliceridine-Drug_Resource_Mappings.xlsx
163207	{RxNorm:20890}	DRUG_RESOURCE	lornoxicam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/lornoxicam-Drug_Resource_Mappings.xlsx
163071	{RxNorm:117466}	DRUG_RESOURCE	tenofovir-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tenofovir-Drug_Resource_Mappings.xlsx
2458613	{RxNorm:3108}	TEST_ALERT	dapsone_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/dapsone_Pre_and_Post_Test_Alerts.xlsx
163049	{RxNorm:41493}	DRUG_RESOURCE	meloxicam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/meloxicam-Drug_Resource_Mappings.xlsx
163229	{RxNorm:51272}	DRUG_RESOURCE	quetiapine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/quetiapine-Drug_Resource_Mappings.xlsx
162889	{RxNorm:4179}	DRUG_RESOURCE	etoposide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/etoposide-Drug_Resource_Mappings.xlsx
163233	{RxNorm:5650}	DRUG_RESOURCE	idarubicin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/idarubicin-Drug_Resource_Mappings.xlsx
163211	{RxNorm:5691}	DRUG_RESOURCE	imipramine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/imipramine-Drug_Resource_Mappings.xlsx
163165	{RxNorm:4582}	DRUG_RESOURCE	tegafur-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tegafur-Drug_Resource_Mappings.xlsx
163181	{ATC:M01AH06}	DRUG_RESOURCE	lumiracoxib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/lumiracoxib-Drug_Resource_Mappings.xlsx
1508697	{RxNorm:3247}	TEST_ALERT	desipramine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/desipramine_Pre_and_Post_Test_Alerts.xlsx
163193	{RxNorm:27340}	DRUG_RESOURCE	desflurane-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/desflurane-Drug_Resource_Mappings.xlsx
163107	{RxNorm:119565}	DRUG_RESOURCE	tolterodine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tolterodine-Drug_Resource_Mappings.xlsx
163237	{RxNorm:224925}	DRUG_RESOURCE	dronabinol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dronabinol-Drug_Resource_Mappings.xlsx
163225	{RxNorm:46041}	DRUG_RESOURCE	alendronate-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/alendronate-Drug_Resource_Mappings.xlsx
163249	{RxNorm:115698}	DRUG_RESOURCE	ziprasidone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ziprasidone-Drug_Resource_Mappings.xlsx
163219	{RxNorm:1025342}	DRUG_RESOURCE	l-methylfolate-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/l-methylfolate-Drug_Resource_Mappings.xlsx
163055	{RxNorm:2002}	DRUG_RESOURCE	carbamazepine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/carbamazepine-Drug_Resource_Mappings.xlsx
163297	{RxNorm:2123125}	DRUG_RESOURCE	erdafitinib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/erdafitinib-Drug_Resource_Mappings.xlsx
163267	{RxNorm:10109}	DRUG_RESOURCE	streptomycin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/streptomycin-Drug_Resource_Mappings.xlsx
162773	{RxNorm:3322}	DRUG_RESOURCE	diazepam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/diazepam-Drug_Resource_Mappings.xlsx
163241	{RxNorm:722}	DRUG_RESOURCE	amoxapine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/amoxapine-Drug_Resource_Mappings.xlsx
162761	{RxNorm:2404}	DRUG_RESOURCE	chlorpropamide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/chlorpropamide-Drug_Resource_Mappings.xlsx
162751	{RxNorm:3002}	DRUG_RESOURCE	cyclophosphamide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/cyclophosphamide-Drug_Resource_Mappings.xlsx
163271	{RxNorm:641}	DRUG_RESOURCE	amikacin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/amikacin-Drug_Resource_Mappings.xlsx
163301	{RxNorm:3639}	DRUG_RESOURCE	doxorubicin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/doxorubicin-Drug_Resource_Mappings.xlsx
163199	{RxNorm:8356}	DRUG_RESOURCE	piroxicam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/piroxicam-Drug_Resource_Mappings.xlsx
162829	{RxNorm:596723}	DRUG_RESOURCE	cerivastatin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/cerivastatin-Drug_Resource_Mappings.xlsx
162765	{RxNorm:1886}	DRUG_RESOURCE	caffeine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/caffeine-Drug_Resource_Mappings.xlsx
163099	{RxNorm:69120}	DRUG_RESOURCE	tiotropium-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tiotropium-Drug_Resource_Mappings.xlsx
162755	{RxNorm:1739745}	DRUG_RESOURCE	brivaracetam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/brivaracetam-Drug_Resource_Mappings.xlsx
163173	{RxNorm:36437}	DRUG_RESOURCE	sertraline-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sertraline-Drug_Resource_Mappings.xlsx
162825	{RxNorm:2551}	DRUG_RESOURCE	ciprofloxacin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ciprofloxacin-Drug_Resource_Mappings.xlsx
163263	{RxNorm:28863}	DRUG_RESOURCE	lofexidine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/lofexidine-Drug_Resource_Mappings.xlsx
163019	{RxNorm:61381}	DRUG_RESOURCE	olanzapine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/olanzapine-Drug_Resource_Mappings.xlsx
163275	{RxNorm:214555}	DRUG_RESOURCE	etanercept-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/etanercept-Drug_Resource_Mappings.xlsx
162743	{RxNorm:1543543}	DRUG_RESOURCE	belinostat-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/belinostat-Drug_Resource_Mappings.xlsx
162791	{RxNorm:2393}	DRUG_RESOURCE	chloroquine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/chloroquine-Drug_Resource_Mappings.xlsx
162843	{RxNorm:283742}	DRUG_RESOURCE	esomeprazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/esomeprazole-Drug_Resource_Mappings.xlsx
163223	{RxNorm:2049846}	DRUG_RESOURCE	elagolix-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/elagolix-Drug_Resource_Mappings.xlsx
163287	{RxNorm:2045726}	DRUG_RESOURCE	avatrombopag-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/avatrombopag-Drug_Resource_Mappings.xlsx
163177	{RxNorm:283821}	DRUG_RESOURCE	rasburicase-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/rasburicase-Drug_Resource_Mappings.xlsx
162821	{RxNorm:2348}	DRUG_RESOURCE	chloramphenicol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/chloramphenicol-Drug_Resource_Mappings.xlsx
163189	{RxNorm:10834}	DRUG_RESOURCE	trimipramine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/trimipramine-Drug_Resource_Mappings.xlsx
163291	{RxNorm:30077}	DRUG_RESOURCE	mivacurium-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/mivacurium-Drug_Resource_Mappings.xlsx
163147	{RxNorm:26225}	DRUG_RESOURCE	ondansetron-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ondansetron-Drug_Resource_Mappings.xlsx
162737	{RxNorm:2020}	DRUG_RESOURCE	carbimazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/carbimazole-Drug_Resource_Mappings.xlsx
163295	{Drugbank:DB12752}	DRUG_RESOURCE	bucindolol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/bucindolol-Drug_Resource_Mappings.xlsx
162771	{RxNorm:3407}	DRUG_RESOURCE	digoxin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/digoxin-Drug_Resource_Mappings.xlsx
163389	{RxNorm:38400}	RECOMMENDATION	atomoxetine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/atomoxetine%20recommendation.xlsx
163185	{RxNorm:36453}	DRUG_RESOURCE	sevoflurane-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sevoflurane-Drug_Resource_Mappings.xlsx
162933	{RxNorm:17128}	DRUG_RESOURCE	lansoprazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/lansoprazole-Drug_Resource_Mappings.xlsx
162907	{RxNorm:4815}	DRUG_RESOURCE	glibenclamide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2022-08-25/drug_resource/glibenclamide-Drug_Resource_Mappings.xlsx
163053	{RxNorm:4492}	DRUG_RESOURCE	fluorouracil-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/fluorouracil-Drug_Resource_Mappings.xlsx
162955	{RxNorm:7804}	DRUG_RESOURCE	oxycodone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/oxycodone-Drug_Resource_Mappings.xlsx
162919	{RxNorm:25789}	DRUG_RESOURCE	glimepiride-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/glimepiride-Drug_Resource_Mappings.xlsx
163025	{RxNorm:7781}	DRUG_RESOURCE	oxazepam-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/oxazepam-Drug_Resource_Mappings.xlsx
162859	{RxNorm:6809}	DRUG_RESOURCE	metformin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/metformin-Drug_Resource_Mappings.xlsx
162963	{RxNorm:36117}	DRUG_RESOURCE	salmeterol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/salmeterol-Drug_Resource_Mappings.xlsx
162873	{RxNorm:711942}	DRUG_RESOURCE	eltrombopag-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/eltrombopag-Drug_Resource_Mappings.xlsx
162951	{RxNorm:9068}	DRUG_RESOURCE	quinidine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/quinidine-Drug_Resource_Mappings.xlsx
163005	{RxNorm:8120}	DRUG_RESOURCE	phenazopyridine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/phenazopyridine-Drug_Resource_Mappings.xlsx
162781	{RxNorm:154}	DRUG_RESOURCE	acenocoumarol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/acenocoumarol-Drug_Resource_Mappings.xlsx
162927	{RxNorm:4821}	DRUG_RESOURCE	glipizide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/glipizide-Drug_Resource_Mappings.xlsx
162971	{RxNorm:8687}	DRUG_RESOURCE	primaquine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/primaquine-Drug_Resource_Mappings.xlsx
162877	{RxNorm:50121}	DRUG_RESOURCE	fluticasone propionate-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/fluticasone%20propionate-Drug_Resource_Mappings.xlsx
162967	{RxNorm:714438}	DRUG_RESOURCE	pazopanib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/pazopanib-Drug_Resource_Mappings.xlsx
162997	{RxNorm:136411}	DRUG_RESOURCE	sildenafil-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sildenafil-Drug_Resource_Mappings.xlsx
162915	{RxNorm:52582}	DRUG_RESOURCE	mesalazine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/mesalazine-Drug_Resource_Mappings.xlsx
162989	{RxNorm:7517}	DRUG_RESOURCE	norfloxacin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/norfloxacin-Drug_Resource_Mappings.xlsx
162847	{RxNorm:6694}	DRUG_RESOURCE	mefloquine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/mefloquine-Drug_Resource_Mappings.xlsx
162833	{RxNorm:1191}	DRUG_RESOURCE	aspirin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/aspirin-Drug_Resource_Mappings.xlsx
162817	{RxNorm:1424911}	DRUG_RESOURCE	dabrafenib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dabrafenib-Drug_Resource_Mappings.xlsx
162881	{RxNorm:6387}	DRUG_RESOURCE	lidocaine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/lidocaine-Drug_Resource_Mappings.xlsx
2458617	{RxNorm:11258}	TEST_ALERT	vitamin k_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/vitamin%20k_Pre_and_Post_Test_Alerts.xlsx
163305	{RxNorm:5640}	DRUG_RESOURCE	ibuprofen-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ibuprofen-Drug_Resource_Mappings.xlsx
162807	{ATC:J01G}	DRUG_RESOURCE	aminoglycoside antibacterials-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/aminoglycoside%20antibacterials-Drug_Resource_Mappings.xlsx
162985	{RxNorm:121191}	DRUG_RESOURCE	rituximab-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/rituximab-Drug_Resource_Mappings.xlsx
162941	{RxNorm:6901}	DRUG_RESOURCE	methylphenidate-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/methylphenidate-Drug_Resource_Mappings.xlsx
163135	{RxNorm:10759}	DRUG_RESOURCE	triamcinolone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/triamcinolone-Drug_Resource_Mappings.xlsx
162937	{RxNorm:662281}	DRUG_RESOURCE	nilotinib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/nilotinib-Drug_Resource_Mappings.xlsx
162923	{RxNorm:797195}	DRUG_RESOURCE	fesoterodine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/fesoterodine-Drug_Resource_Mappings.xlsx
162993	{RxNorm:6918}	DRUG_RESOURCE	metoprolol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/metoprolol-Drug_Resource_Mappings.xlsx
162945	{RxNorm:6915}	DRUG_RESOURCE	metoclopramide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/metoclopramide-Drug_Resource_Mappings.xlsx
163141	{RxNorm:121243}	DRUG_RESOURCE	voriconazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/voriconazole-Drug_Resource_Mappings.xlsx
163253	{RxNorm:5489}	DRUG_RESOURCE	hydrocodone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/hydrocodone-Drug_Resource_Mappings.xlsx
163065	{RxNorm:343047}	DRUG_RESOURCE	atazanavir-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/atazanavir-Drug_Resource_Mappings.xlsx
163119	{RxNorm:704}	DRUG_RESOURCE	amitriptyline-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/amitriptyline-Drug_Resource_Mappings.xlsx
163091	{RxNorm:10169}	DRUG_RESOURCE	sulfacetamide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sulfacetamide-Drug_Resource_Mappings.xlsx
163257	{RxNorm:72143}	DRUG_RESOURCE	raloxifene-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/raloxifene-Drug_Resource_Mappings.xlsx
163083	{RxNorm:10207}	DRUG_RESOURCE	sulfisoxazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/sulfisoxazole-Drug_Resource_Mappings.xlsx
162895	{RxNorm:1547220}	DRUG_RESOURCE	eliglustat-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/eliglustat-Drug_Resource_Mappings.xlsx
163283	{RxNorm:46303}	DRUG_RESOURCE	amisulpride-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/amisulpride-Drug_Resource_Mappings.xlsx
