id	fileid	source	changedate	changemessage
2729265	1608451	SYSTEM	2022-10-31 15:26:38.223211	exported from DB
2729267	1508627	SYSTEM	2022-10-31 15:26:38.285321	exported from DB
2729269	2458517	SYSTEM	2022-10-31 15:26:38.326095	exported from DB
2729271	1508629	SYSTEM	2022-10-31 15:26:38.384222	exported from DB
2729273	2458521	SYSTEM	2022-10-31 15:26:38.419238	exported from DB
2729275	1508633	SYSTEM	2022-10-31 15:26:38.45059	exported from DB
2729277	2458525	SYSTEM	2022-10-31 15:26:38.490894	exported from DB
2729279	2458527	SYSTEM	2022-10-31 15:26:38.524315	exported from DB
2729281	1508637	SYSTEM	2022-10-31 15:26:38.574141	exported from DB
2729283	1508639	SYSTEM	2022-10-31 15:26:38.607623	exported from DB
2729285	1508641	SYSTEM	2022-10-31 15:26:38.646828	exported from DB
2729287	1508647	SYSTEM	2022-10-31 15:26:38.683536	exported from DB
2729289	1508649	SYSTEM	2022-10-31 15:26:38.722786	exported from DB
2729291	2458539	SYSTEM	2022-10-31 15:26:38.75622	exported from DB
2729293	1508653	SYSTEM	2022-10-31 15:26:38.80103	exported from DB
2729295	1508655	SYSTEM	2022-10-31 15:26:38.838608	exported from DB
2729297	2458545	SYSTEM	2022-10-31 15:26:38.928642	exported from DB
2729299	1508659	SYSTEM	2022-10-31 15:26:38.972502	exported from DB
2729301	2458549	SYSTEM	2022-10-31 15:26:39.008558	exported from DB
2729303	1508665	SYSTEM	2022-10-31 15:26:39.05913	exported from DB
2729305	1508667	SYSTEM	2022-10-31 15:26:39.109716	exported from DB
2729307	1508669	SYSTEM	2022-10-31 15:26:39.474867	exported from DB
2729309	1508671	SYSTEM	2022-10-31 15:26:39.512499	exported from DB
2729311	2458559	SYSTEM	2022-10-31 15:26:39.544276	exported from DB
2729313	2458561	SYSTEM	2022-10-31 15:26:39.585796	exported from DB
2729315	1508677	SYSTEM	2022-10-31 15:26:39.641532	exported from DB
2729317	1508679	SYSTEM	2022-10-31 15:26:39.685782	exported from DB
2729319	2458567	SYSTEM	2022-10-31 15:26:39.720153	exported from DB
2729321	1508689	SYSTEM	2022-10-31 15:26:39.755837	exported from DB
2729323	2458571	SYSTEM	2022-10-31 15:26:39.794028	exported from DB
2729325	1508695	SYSTEM	2022-10-31 15:26:39.831189	exported from DB
2729327	1508697	SYSTEM	2022-10-31 15:26:39.871415	exported from DB
2729329	2458577	SYSTEM	2022-10-31 15:26:39.904622	exported from DB
2729331	2458579	SYSTEM	2022-10-31 15:26:39.943504	exported from DB
2729333	2458581	SYSTEM	2022-10-31 15:26:39.982907	exported from DB
2729335	1608533	SYSTEM	2022-10-31 15:26:40.25865	exported from DB
2729337	2458585	SYSTEM	2022-10-31 15:26:40.296694	exported from DB
2729339	1508709	SYSTEM	2022-10-31 15:26:40.333487	exported from DB
2729341	2458589	SYSTEM	2022-10-31 15:26:40.379854	exported from DB
2729343	2458591	SYSTEM	2022-10-31 15:26:40.418973	exported from DB
2729345	1508599	SYSTEM	2022-10-31 15:26:40.459015	exported from DB
2729347	1508603	SYSTEM	2022-10-31 15:26:40.510269	exported from DB
2729349	2458597	SYSTEM	2022-10-31 15:26:40.542168	exported from DB
2729351	1508609	SYSTEM	2022-10-31 15:26:40.578553	exported from DB
2729353	1508615	SYSTEM	2022-10-31 15:26:40.613412	exported from DB
2729355	1508617	SYSTEM	2022-10-31 15:26:40.747522	exported from DB
2729357	2458605	SYSTEM	2022-10-31 15:26:40.782483	exported from DB
2729359	1508623	SYSTEM	2022-10-31 15:26:40.821263	exported from DB
2729361	1827505	SYSTEM	2022-10-31 15:26:40.86659	exported from DB
2729363	1508631	SYSTEM	2022-10-31 15:26:40.899059	exported from DB
2729365	2458613	SYSTEM	2022-10-31 15:26:40.931869	exported from DB
2729367	1508635	SYSTEM	2022-10-31 15:26:40.975795	exported from DB
2729369	2458617	SYSTEM	2022-10-31 15:26:41.019251	exported from DB
2729371	1508643	SYSTEM	2022-10-31 15:26:41.051681	exported from DB
2729373	2458621	SYSTEM	2022-10-31 15:26:41.086906	exported from DB
2729375	1508645	SYSTEM	2022-10-31 15:26:41.139556	exported from DB
2729377	2458625	SYSTEM	2022-10-31 15:26:41.172782	exported from DB
2729379	1508651	SYSTEM	2022-10-31 15:26:41.2092	exported from DB
2729381	2458629	SYSTEM	2022-10-31 15:26:41.242986	exported from DB
2729383	1508657	SYSTEM	2022-10-31 15:26:41.282141	exported from DB
2729385	1508661	SYSTEM	2022-10-31 15:26:41.319406	exported from DB
2729387	1508663	SYSTEM	2022-10-31 15:26:41.35623	exported from DB
2729389	1508673	SYSTEM	2022-10-31 15:26:41.392254	exported from DB
2729391	1608501	SYSTEM	2022-10-31 15:26:41.428523	exported from DB
2729393	1508675	SYSTEM	2022-10-31 15:26:41.466111	exported from DB
2729395	1508681	SYSTEM	2022-10-31 15:26:41.607268	exported from DB
2729397	1508683	SYSTEM	2022-10-31 15:26:41.648483	exported from DB
2729399	1508685	SYSTEM	2022-10-31 15:26:41.694514	exported from DB
2729401	2458649	SYSTEM	2022-10-31 15:26:41.732662	exported from DB
2729403	1508687	SYSTEM	2022-10-31 15:26:41.768171	exported from DB
2729405	1508691	SYSTEM	2022-10-31 15:26:41.805549	exported from DB
2729407	2458655	SYSTEM	2022-10-31 15:26:41.855694	exported from DB
2729409	1508693	SYSTEM	2022-10-31 15:26:41.889169	exported from DB
2729411	1508699	SYSTEM	2022-10-31 15:26:41.935053	exported from DB
2729413	1508701	SYSTEM	2022-10-31 15:26:42.070352	exported from DB
2729415	2458663	SYSTEM	2022-10-31 15:26:42.103454	exported from DB
2729417	1508703	SYSTEM	2022-10-31 15:26:42.148082	exported from DB
2729419	1508705	SYSTEM	2022-10-31 15:26:42.185371	exported from DB
2729421	1508707	SYSTEM	2022-10-31 15:26:42.223785	exported from DB
2729423	1508711	SYSTEM	2022-10-31 15:26:42.259882	exported from DB
2729425	2458673	SYSTEM	2022-10-31 15:26:42.304633	exported from DB
2729427	1508713	SYSTEM	2022-10-31 15:26:42.339416	exported from DB
2729429	163513	SYSTEM	2022-10-31 15:27:15.117109	exported from DB
2729431	876865	SYSTEM	2022-10-31 15:27:15.942289	exported from DB
2729433	622215	SYSTEM	2022-10-31 15:27:17.45582	exported from DB
2729959	163513	SYSTEM	2022-12-19 20:02:00.891871	exported from DB
2729961	876865	SYSTEM	2022-12-19 20:02:06.11525	exported from DB
2781956	1607233	SYSTEM	2022-12-20 22:18:53.169426	exported from DB
2781958	1507441	SYSTEM	2022-12-20 22:18:53.404838	exported from DB
2781960	1507443	SYSTEM	2022-12-20 22:18:54.034504	exported from DB
2781962	1507445	SYSTEM	2022-12-20 22:18:54.442706	exported from DB
2781964	1507447	SYSTEM	2022-12-20 22:18:54.743819	exported from DB
2781966	1507449	SYSTEM	2022-12-20 22:18:55.169247	exported from DB
2781968	1507451	SYSTEM	2022-12-20 22:18:55.910883	exported from DB
2781970	1507453	SYSTEM	2022-12-20 22:18:56.020285	exported from DB
2781972	1507455	SYSTEM	2022-12-20 22:18:56.118429	exported from DB
2781974	1507457	SYSTEM	2022-12-20 22:18:56.438101	exported from DB
2781976	1507459	SYSTEM	2022-12-20 22:18:57.035383	exported from DB
2781978	1507461	SYSTEM	2022-12-20 22:18:57.11694	exported from DB
2781980	1507463	SYSTEM	2022-12-20 22:18:57.245799	exported from DB
2781982	1507465	SYSTEM	2022-12-20 22:18:57.449159	exported from DB
2781984	1507467	SYSTEM	2022-12-20 22:18:57.653533	exported from DB
2781986	1507469	SYSTEM	2022-12-20 22:18:57.91471	exported from DB
2781988	1507471	SYSTEM	2022-12-20 22:18:58.135137	exported from DB
2781990	1507473	SYSTEM	2022-12-20 22:18:58.224049	exported from DB
2781992	1507475	SYSTEM	2022-12-20 22:18:58.295666	exported from DB
2781994	1607271	SYSTEM	2022-12-20 22:19:07.399649	exported from DB
2781996	1507477	SYSTEM	2022-12-20 22:19:07.492045	exported from DB
2781998	1507479	SYSTEM	2022-12-20 22:19:07.638365	exported from DB
2782000	1507481	SYSTEM	2022-12-20 22:19:07.909172	exported from DB
2782002	1507483	SYSTEM	2022-12-20 22:19:08.107378	exported from DB
2782004	1507485	SYSTEM	2022-12-20 22:19:08.434819	exported from DB
2782006	1507487	SYSTEM	2022-12-20 22:19:08.783751	exported from DB
2782008	1507489	SYSTEM	2022-12-20 22:19:08.862381	exported from DB
2782010	1507491	SYSTEM	2022-12-20 22:19:09.079593	exported from DB
2782012	1507493	SYSTEM	2022-12-20 22:19:09.478188	exported from DB
2782014	1507495	SYSTEM	2022-12-20 22:19:09.595806	exported from DB
2782016	1507497	SYSTEM	2022-12-20 22:19:09.669141	exported from DB
2782018	1507499	SYSTEM	2022-12-20 22:19:09.919219	exported from DB
2782020	1507501	SYSTEM	2022-12-20 22:19:10.118891	exported from DB
2782022	1507503	SYSTEM	2022-12-20 22:19:10.246993	exported from DB
2782024	1507505	SYSTEM	2022-12-20 22:19:10.319528	exported from DB
2782026	1607303	SYSTEM	2022-12-20 22:19:16.307745	exported from DB
2782028	1507507	SYSTEM	2022-12-20 22:19:16.456563	exported from DB
2782030	1507509	SYSTEM	2022-12-20 22:19:20.716853	exported from DB
2782032	1507511	SYSTEM	2022-12-20 22:19:33.465491	exported from DB
2782034	1507513	SYSTEM	2022-12-20 22:20:00.258099	exported from DB
2782036	1507515	SYSTEM	2022-12-20 22:20:45.430437	exported from DB
2782038	1507517	SYSTEM	2022-12-20 22:20:46.644119	exported from DB
2782040	1507519	SYSTEM	2022-12-20 22:20:46.954153	exported from DB
2782042	1507521	SYSTEM	2022-12-20 22:21:08.3908	exported from DB
2782044	2457283	SYSTEM	2022-12-20 22:21:46.465309	exported from DB
2782046	1665844	SYSTEM	2022-12-20 22:21:46.922548	exported from DB
2782048	1665846	SYSTEM	2022-12-20 22:21:47.917081	exported from DB
2782050	1507523	SYSTEM	2022-12-20 22:21:49.333622	exported from DB
2782052	1507525	SYSTEM	2022-12-20 22:21:49.667637	exported from DB
2782054	1507527	SYSTEM	2022-12-20 22:21:53.556152	exported from DB
2782056	1507529	SYSTEM	2022-12-20 22:21:56.261873	exported from DB
2782058	1507531	SYSTEM	2022-12-20 22:22:08.494257	exported from DB
2782060	1507533	SYSTEM	2022-12-20 22:22:09.2285	exported from DB
2782062	1507535	SYSTEM	2022-12-20 22:22:09.536152	exported from DB
2782064	1607335	SYSTEM	2022-12-20 22:22:17.061283	exported from DB
2782066	1405709	SYSTEM	2022-12-20 22:22:17.121285	exported from DB
2782068	1405711	SYSTEM	2022-12-20 22:22:17.480206	exported from DB
2782070	1405713	SYSTEM	2022-12-20 22:22:17.862442	exported from DB
2782072	1405715	SYSTEM	2022-12-20 22:22:18.494106	exported from DB
2782074	1405717	SYSTEM	2022-12-20 22:22:21.470333	exported from DB
2782076	1405719	SYSTEM	2022-12-20 22:22:21.524452	exported from DB
2782078	1405721	SYSTEM	2022-12-20 22:22:22.501756	exported from DB
2782080	2457319	SYSTEM	2022-12-20 22:22:28.627322	exported from DB
2782082	1405723	SYSTEM	2022-12-20 22:22:28.679689	exported from DB
2782084	1405725	SYSTEM	2022-12-20 22:22:28.728808	exported from DB
2782086	1405727	SYSTEM	2022-12-20 22:22:29.160032	exported from DB
2782088	1405729	SYSTEM	2022-12-20 22:22:29.399598	exported from DB
2782090	1405731	SYSTEM	2022-12-20 22:22:29.621777	exported from DB
2782092	1405733	SYSTEM	2022-12-20 22:22:29.667789	exported from DB
2782094	2457333	SYSTEM	2022-12-20 22:22:35.537849	exported from DB
2782096	1507563	SYSTEM	2022-12-20 22:22:35.579688	exported from DB
2782098	1507565	SYSTEM	2022-12-20 22:22:35.621499	exported from DB
2782100	1507567	SYSTEM	2022-12-20 22:22:35.662083	exported from DB
2782102	1507573	SYSTEM	2022-12-20 22:22:35.705182	exported from DB
2782104	1507575	SYSTEM	2022-12-20 22:22:35.747564	exported from DB
2782106	1507577	SYSTEM	2022-12-20 22:22:35.80208	exported from DB
2782108	1507583	SYSTEM	2022-12-20 22:22:35.843023	exported from DB
2782110	1507587	SYSTEM	2022-12-20 22:22:35.87984	exported from DB
2782112	1507569	SYSTEM	2022-12-20 22:22:35.920649	exported from DB
2782114	1507571	SYSTEM	2022-12-20 22:22:35.965237	exported from DB
2782116	1507579	SYSTEM	2022-12-20 22:22:36.014141	exported from DB
2782118	1507581	SYSTEM	2022-12-20 22:22:36.072805	exported from DB
2782120	1607385	SYSTEM	2022-12-20 22:22:36.117653	exported from DB
2782122	1507585	SYSTEM	2022-12-20 22:22:36.158921	exported from DB
2782124	1507589	SYSTEM	2022-12-20 22:22:36.207109	exported from DB
2782126	1507591	SYSTEM	2022-12-20 22:22:36.251531	exported from DB
2782128	162451	SYSTEM	2022-12-20 22:22:41.903293	exported from DB
2782130	162453	SYSTEM	2022-12-20 22:22:41.956725	exported from DB
2782132	162455	SYSTEM	2022-12-20 22:22:42.037029	exported from DB
2782134	162457	SYSTEM	2022-12-20 22:22:42.081102	exported from DB
2782136	162459	SYSTEM	2022-12-20 22:22:42.125128	exported from DB
2782138	1404593	SYSTEM	2022-12-20 22:22:42.167799	exported from DB
2782140	162461	SYSTEM	2022-12-20 22:22:42.210372	exported from DB
2782142	162463	SYSTEM	2022-12-20 22:22:42.250725	exported from DB
2782144	162465	SYSTEM	2022-12-20 22:22:42.345894	exported from DB
2782146	162467	SYSTEM	2022-12-20 22:22:42.405739	exported from DB
2782148	162469	SYSTEM	2022-12-20 22:22:42.453645	exported from DB
2782150	162471	SYSTEM	2022-12-20 22:22:42.495867	exported from DB
2782152	162473	SYSTEM	2022-12-20 22:22:42.536548	exported from DB
2782154	162475	SYSTEM	2022-12-20 22:22:42.576998	exported from DB
2782156	162477	SYSTEM	2022-12-20 22:22:42.621188	exported from DB
2782158	162479	SYSTEM	2022-12-20 22:22:42.66198	exported from DB
2782160	162481	SYSTEM	2022-12-20 22:22:42.712158	exported from DB
2782162	162483	SYSTEM	2022-12-20 22:22:42.751209	exported from DB
2782164	162485	SYSTEM	2022-12-20 22:22:42.803523	exported from DB
2782166	162487	SYSTEM	2022-12-20 22:22:42.839745	exported from DB
2782168	162489	SYSTEM	2022-12-20 22:22:42.883532	exported from DB
2782170	162491	SYSTEM	2022-12-20 22:22:42.919068	exported from DB
2782172	162493	SYSTEM	2022-12-20 22:22:42.960831	exported from DB
2782174	162495	SYSTEM	2022-12-20 22:22:43.01067	exported from DB
2782176	162497	SYSTEM	2022-12-20 22:22:43.066358	exported from DB
2782178	162499	SYSTEM	2022-12-20 22:22:43.112486	exported from DB
2782180	162501	SYSTEM	2022-12-20 22:22:43.157176	exported from DB
2782182	162503	SYSTEM	2022-12-20 22:22:43.204375	exported from DB
2782184	162505	SYSTEM	2022-12-20 22:22:43.245399	exported from DB
2782186	162507	SYSTEM	2022-12-20 22:22:43.291696	exported from DB
2782188	162509	SYSTEM	2022-12-20 22:22:43.334582	exported from DB
2782190	162511	SYSTEM	2022-12-20 22:22:43.375815	exported from DB
2782192	162513	SYSTEM	2022-12-20 22:22:43.418094	exported from DB
2782194	162515	SYSTEM	2022-12-20 22:22:43.450088	exported from DB
2782196	162517	SYSTEM	2022-12-20 22:22:43.480673	exported from DB
2782198	162519	SYSTEM	2022-12-20 22:22:43.517182	exported from DB
2782200	162521	SYSTEM	2022-12-20 22:22:43.550072	exported from DB
2782202	162523	SYSTEM	2022-12-20 22:22:43.591568	exported from DB
2782204	162525	SYSTEM	2022-12-20 22:22:43.631933	exported from DB
2782206	162527	SYSTEM	2022-12-20 22:22:43.679595	exported from DB
2782208	162529	SYSTEM	2022-12-20 22:22:43.717363	exported from DB
2782210	162531	SYSTEM	2022-12-20 22:22:43.759046	exported from DB
2782212	162533	SYSTEM	2022-12-20 22:22:43.800766	exported from DB
2782214	162535	SYSTEM	2022-12-20 22:22:43.847859	exported from DB
2782216	162537	SYSTEM	2022-12-20 22:22:43.888519	exported from DB
2782218	162539	SYSTEM	2022-12-20 22:22:43.930987	exported from DB
2782220	162541	SYSTEM	2022-12-20 22:22:43.973106	exported from DB
2782222	162543	SYSTEM	2022-12-20 22:22:44.116918	exported from DB
2782224	162545	SYSTEM	2022-12-20 22:22:44.162305	exported from DB
2782226	162547	SYSTEM	2022-12-20 22:22:44.211342	exported from DB
2782228	162549	SYSTEM	2022-12-20 22:22:44.251096	exported from DB
2782230	162551	SYSTEM	2022-12-20 22:22:44.299142	exported from DB
2782232	162553	SYSTEM	2022-12-20 22:22:44.33979	exported from DB
2782234	162555	SYSTEM	2022-12-20 22:22:44.379941	exported from DB
2782236	162557	SYSTEM	2022-12-20 22:22:44.420354	exported from DB
2782238	162559	SYSTEM	2022-12-20 22:22:44.463407	exported from DB
2782240	162561	SYSTEM	2022-12-20 22:22:44.503812	exported from DB
2782242	162563	SYSTEM	2022-12-20 22:22:44.544378	exported from DB
2782244	162565	SYSTEM	2022-12-20 22:22:44.58171	exported from DB
2782246	162567	SYSTEM	2022-12-20 22:22:44.621964	exported from DB
2782248	162569	SYSTEM	2022-12-20 22:22:44.667218	exported from DB
2782250	162571	SYSTEM	2022-12-20 22:22:44.708334	exported from DB
2782252	162573	SYSTEM	2022-12-20 22:22:44.745472	exported from DB
2782254	162575	SYSTEM	2022-12-20 22:22:44.791102	exported from DB
2782256	162577	SYSTEM	2022-12-20 22:22:44.826544	exported from DB
2782258	162579	SYSTEM	2022-12-20 22:22:44.868033	exported from DB
2782260	162581	SYSTEM	2022-12-20 22:22:44.900968	exported from DB
2782262	162583	SYSTEM	2022-12-20 22:22:44.949823	exported from DB
2782264	162585	SYSTEM	2022-12-20 22:22:44.988008	exported from DB
2782266	162587	SYSTEM	2022-12-20 22:22:45.308929	exported from DB
2782268	162589	SYSTEM	2022-12-20 22:22:45.341223	exported from DB
2782270	162591	SYSTEM	2022-12-20 22:22:45.384528	exported from DB
2782272	162593	SYSTEM	2022-12-20 22:22:45.42787	exported from DB
2782274	162595	SYSTEM	2022-12-20 22:22:45.482291	exported from DB
2782276	162597	SYSTEM	2022-12-20 22:22:45.519273	exported from DB
2782278	162599	SYSTEM	2022-12-20 22:22:45.548732	exported from DB
2782280	162601	SYSTEM	2022-12-20 22:22:45.589093	exported from DB
2782282	162603	SYSTEM	2022-12-20 22:22:45.628094	exported from DB
2782284	162605	SYSTEM	2022-12-20 22:22:45.669936	exported from DB
2782286	162607	SYSTEM	2022-12-20 22:22:45.714086	exported from DB
2782288	162609	SYSTEM	2022-12-20 22:22:45.755882	exported from DB
2782290	162611	SYSTEM	2022-12-20 22:22:45.790794	exported from DB
2782292	162613	SYSTEM	2022-12-20 22:22:45.835397	exported from DB
2782294	162615	SYSTEM	2022-12-20 22:22:45.868434	exported from DB
2782296	162617	SYSTEM	2022-12-20 22:22:45.913812	exported from DB
2782298	162619	SYSTEM	2022-12-20 22:22:45.956029	exported from DB
2782300	162621	SYSTEM	2022-12-20 22:22:45.996575	exported from DB
2782302	162623	SYSTEM	2022-12-20 22:22:46.037811	exported from DB
2782304	162625	SYSTEM	2022-12-20 22:22:46.087868	exported from DB
2782306	162627	SYSTEM	2022-12-20 22:22:46.128472	exported from DB
2782308	162629	SYSTEM	2022-12-20 22:22:46.174136	exported from DB
2782310	162631	SYSTEM	2022-12-20 22:22:46.210894	exported from DB
2782312	162633	SYSTEM	2022-12-20 22:22:46.255256	exported from DB
2782314	162635	SYSTEM	2022-12-20 22:22:46.300694	exported from DB
2782316	162637	SYSTEM	2022-12-20 22:22:46.343779	exported from DB
2782318	162639	SYSTEM	2022-12-20 22:22:46.386366	exported from DB
2782320	162641	SYSTEM	2022-12-20 22:22:46.426086	exported from DB
2782322	162643	SYSTEM	2022-12-20 22:22:46.470353	exported from DB
2782324	162645	SYSTEM	2022-12-20 22:22:46.508065	exported from DB
2782326	162647	SYSTEM	2022-12-20 22:22:46.54931	exported from DB
2782328	162649	SYSTEM	2022-12-20 22:22:46.589743	exported from DB
2782330	162651	SYSTEM	2022-12-20 22:22:46.637922	exported from DB
2782332	162653	SYSTEM	2022-12-20 22:22:46.673049	exported from DB
2782334	162655	SYSTEM	2022-12-20 22:22:46.728365	exported from DB
2782336	162657	SYSTEM	2022-12-20 22:22:46.768146	exported from DB
2782338	162659	SYSTEM	2022-12-20 22:22:46.82361	exported from DB
2782340	162661	SYSTEM	2022-12-20 22:22:46.8632	exported from DB
2782342	162663	SYSTEM	2022-12-20 22:22:46.915413	exported from DB
2782344	162665	SYSTEM	2022-12-20 22:22:46.954607	exported from DB
2782346	162667	SYSTEM	2022-12-20 22:22:46.992909	exported from DB
2782348	162669	SYSTEM	2022-12-20 22:22:47.037662	exported from DB
2782350	162671	SYSTEM	2022-12-20 22:22:47.07649	exported from DB
2782352	162673	SYSTEM	2022-12-20 22:22:47.113604	exported from DB
2782354	162675	SYSTEM	2022-12-20 22:22:47.151577	exported from DB
2782356	162677	SYSTEM	2022-12-20 22:22:47.180771	exported from DB
2782358	162679	SYSTEM	2022-12-20 22:22:47.223848	exported from DB
2782360	162681	SYSTEM	2022-12-20 22:22:47.253523	exported from DB
2782362	162683	SYSTEM	2022-12-20 22:22:47.284743	exported from DB
2782364	162685	SYSTEM	2022-12-20 22:22:47.321597	exported from DB
2782366	162687	SYSTEM	2022-12-20 22:22:47.361583	exported from DB
2782368	162689	SYSTEM	2022-12-20 22:22:47.395362	exported from DB
2782370	162691	SYSTEM	2022-12-20 22:22:47.429525	exported from DB
2782372	162693	SYSTEM	2022-12-20 22:22:47.464653	exported from DB
2782374	162695	SYSTEM	2022-12-20 22:22:47.507518	exported from DB
2782376	162697	SYSTEM	2022-12-20 22:22:47.546213	exported from DB
2782378	162699	SYSTEM	2022-12-20 22:22:47.586467	exported from DB
2782380	162701	SYSTEM	2022-12-20 22:22:47.62276	exported from DB
2782382	162703	SYSTEM	2022-12-20 22:22:47.659924	exported from DB
2782384	162705	SYSTEM	2022-12-20 22:22:47.689654	exported from DB
2782386	162707	SYSTEM	2022-12-20 22:22:47.791835	exported from DB
2782388	1607655	SYSTEM	2022-12-20 22:23:29.50971	exported from DB
2782390	1507853	SYSTEM	2022-12-20 22:23:29.5509	exported from DB
2782392	1507855	SYSTEM	2022-12-20 22:23:29.589488	exported from DB
2782394	1507857	SYSTEM	2022-12-20 22:23:29.637985	exported from DB
2782396	1507859	SYSTEM	2022-12-20 22:23:29.686495	exported from DB
2782398	1507861	SYSTEM	2022-12-20 22:23:29.735518	exported from DB
2782400	1507863	SYSTEM	2022-12-20 22:23:29.808766	exported from DB
2782402	1507865	SYSTEM	2022-12-20 22:23:29.850045	exported from DB
2782404	1507867	SYSTEM	2022-12-20 22:23:29.89247	exported from DB
2782406	1507869	SYSTEM	2022-12-20 22:23:29.944085	exported from DB
2782408	1507871	SYSTEM	2022-12-20 22:23:29.988475	exported from DB
2782410	1507873	SYSTEM	2022-12-20 22:23:30.116851	exported from DB
2782412	1507875	SYSTEM	2022-12-20 22:23:30.170479	exported from DB
2782414	1507877	SYSTEM	2022-12-20 22:23:30.225426	exported from DB
2782416	1507879	SYSTEM	2022-12-20 22:23:30.272591	exported from DB
2782418	1507881	SYSTEM	2022-12-20 22:23:30.320753	exported from DB
2782420	162769	SYSTEM	2022-12-20 22:23:35.46972	exported from DB
2782422	162823	SYSTEM	2022-12-20 22:23:35.509487	exported from DB
2782424	162743	SYSTEM	2022-12-20 22:23:35.550932	exported from DB
2782426	162797	SYSTEM	2022-12-20 22:23:35.592061	exported from DB
2782428	163267	SYSTEM	2022-12-20 22:23:35.629709	exported from DB
2782430	162809	SYSTEM	2022-12-20 22:23:35.678298	exported from DB
2782432	162783	SYSTEM	2022-12-20 22:23:35.722697	exported from DB
2782434	162787	SYSTEM	2022-12-20 22:23:35.77765	exported from DB
2782436	162805	SYSTEM	2022-12-20 22:23:35.816923	exported from DB
2782438	162737	SYSTEM	2022-12-20 22:23:35.856143	exported from DB
2782440	162747	SYSTEM	2022-12-20 22:23:35.897663	exported from DB
2782442	162775	SYSTEM	2022-12-20 22:23:35.93428	exported from DB
2782444	162777	SYSTEM	2022-12-20 22:23:35.973213	exported from DB
2782446	163293	SYSTEM	2022-12-20 22:23:36.017988	exported from DB
2782448	162739	SYSTEM	2022-12-20 22:23:36.061018	exported from DB
2782450	162761	SYSTEM	2022-12-20 22:23:36.101751	exported from DB
2782452	162749	SYSTEM	2022-12-20 22:23:36.13584	exported from DB
2782454	162799	SYSTEM	2022-12-20 22:23:36.165251	exported from DB
2782456	162829	SYSTEM	2022-12-20 22:23:36.203775	exported from DB
2782458	162773	SYSTEM	2022-12-20 22:23:36.233353	exported from DB
2782460	162763	SYSTEM	2022-12-20 22:23:36.261987	exported from DB
2782462	162811	SYSTEM	2022-12-20 22:23:36.307657	exported from DB
2782464	2457757	SYSTEM	2022-12-20 22:23:36.339743	exported from DB
2782466	162741	SYSTEM	2022-12-20 22:23:36.396793	exported from DB
2782468	162793	SYSTEM	2022-12-20 22:23:36.435709	exported from DB
2782470	162757	SYSTEM	2022-12-20 22:23:36.471529	exported from DB
2782472	162755	SYSTEM	2022-12-20 22:23:36.508074	exported from DB
2782474	162779	SYSTEM	2022-12-20 22:23:36.544962	exported from DB
2782476	162759	SYSTEM	2022-12-20 22:23:36.585465	exported from DB
2782478	162785	SYSTEM	2022-12-20 22:23:36.615655	exported from DB
2782480	162771	SYSTEM	2022-12-20 22:23:36.646028	exported from DB
2782482	162795	SYSTEM	2022-12-20 22:23:36.680372	exported from DB
2782484	2620236	SYSTEM	2022-12-20 22:23:36.719517	exported from DB
2782486	162827	SYSTEM	2022-12-20 22:23:36.755815	exported from DB
2782488	162801	SYSTEM	2022-12-20 22:23:36.796969	exported from DB
2782490	162817	SYSTEM	2022-12-20 22:23:36.834013	exported from DB
2782492	162815	SYSTEM	2022-12-20 22:23:36.875948	exported from DB
2782494	162819	SYSTEM	2022-12-20 22:23:36.911832	exported from DB
2782496	162789	SYSTEM	2022-12-20 22:23:36.952226	exported from DB
2782498	621499	SYSTEM	2022-12-20 22:23:36.989407	exported from DB
2782500	162751	SYSTEM	2022-12-20 22:23:37.064295	exported from DB
2782502	163089	SYSTEM	2022-12-20 22:23:37.107934	exported from DB
2782504	162767	SYSTEM	2022-12-20 22:23:37.151938	exported from DB
2782506	162781	SYSTEM	2022-12-20 22:23:37.188182	exported from DB
2782508	162813	SYSTEM	2022-12-20 22:23:37.226947	exported from DB
2782510	162803	SYSTEM	2022-12-20 22:23:37.267309	exported from DB
2782512	162745	SYSTEM	2022-12-20 22:23:37.303805	exported from DB
2782514	162765	SYSTEM	2022-12-20 22:23:37.340052	exported from DB
2782516	1607721	SYSTEM	2022-12-20 22:23:37.369518	exported from DB
2782518	162807	SYSTEM	2022-12-20 22:23:37.40883	exported from DB
2782520	162855	SYSTEM	2022-12-20 22:23:37.445404	exported from DB
2782522	162859	SYSTEM	2022-12-20 22:23:37.483785	exported from DB
2782524	163113	SYSTEM	2022-12-20 22:23:37.528277	exported from DB
2782526	162879	SYSTEM	2022-12-20 22:23:37.564984	exported from DB
2782528	162837	SYSTEM	2022-12-20 22:23:37.602253	exported from DB
2782530	162875	SYSTEM	2022-12-20 22:23:37.638741	exported from DB
2782532	162923	SYSTEM	2022-12-20 22:23:37.676397	exported from DB
2782534	162891	SYSTEM	2022-12-20 22:23:37.71227	exported from DB
2782536	162927	SYSTEM	2022-12-20 22:23:37.909755	exported from DB
2782538	162839	SYSTEM	2022-12-20 22:23:37.939812	exported from DB
2782540	162909	SYSTEM	2022-12-20 22:23:37.980463	exported from DB
2782542	162873	SYSTEM	2022-12-20 22:23:38.017107	exported from DB
2782544	162853	SYSTEM	2022-12-20 22:23:38.058847	exported from DB
2782546	162861	SYSTEM	2022-12-20 22:23:38.096067	exported from DB
